folio,area,expr,expp,expc,cod_comuna
195960201,2,11,24,28,5303
195960301,2,16,23,29,5303
195960501,2,7,24,29,5303
195960601,2,11,24,28,5303
195960701,2,15,23,29,5303
195960801,2,14,24,29,5303
195960901,2,10,24,29,5303
195961001,2,15,23,29,5303
195970101,1,73,81,81,5801
195970401,1,82,81,81,5801
195970501,1,128,81,81,5801
195970701,1,68,81,80,5801
195980101,1,101,94,97,8203
195980201,1,79,94,98,8203
195980301,1,85,94,97,8203
195980401,1,90,94,97,8203
195980601,1,81,94,97,8203
195980801,1,96,94,98,8203
195990201,1,50,70,82,8303
195990401,1,74,69,82,8303
195990501,1,73,69,82,8303
195990601,1,58,69,82,8303
195990701,1,141,69,82,8303
195990801,1,58,69,82,8303
196020101,1,85,100,99,5801
196020301,1,105,100,99,5801
196020401,1,135,100,99,5801
196020601,1,147,100,99,5801
196020701,1,117,100,100,5801
196020801,1,124,100,99,5801
196050101,1,214,143,142,10101
196050301,1,158,143,141,10101
196050601,1,107,143,141,10101
196130101,1,77,63,84,5107
196130201,1,52,63,84,5107
196130301,1,71,62,84,5107
196130401,1,75,62,84,5107
196130701,1,68,63,84,5107
196150101,1,129,153,199,13127
196150201,1,126,153,199,13127
196150301,1,157,153,199,13127
196150501,1,147,153,199,13127
196150601,1,189,153,199,13127
196150701,1,156,152,199,13127
196150801,1,122,153,199,13127
196170101,1,223,284,272,13119
196170401,1,222,285,272,13119
196170501,1,422,284,271,13119
196170601,1,242,285,271,13119
196170701,1,215,285,272,13119
196170801,1,285,285,271,13119
196180101,1,48,64,67,6110
196180201,1,55,63,68,6110
196180301,1,58,64,67,6110
196180501,1,56,64,67,6110
196180601,1,50,64,67,6110
196180701,1,51,63,68,6110
196240101,1,194,211,209,13201
196240201,1,274,210,208,13201
196240301,1,175,211,209,13201
196240401,1,190,211,209,13201
196240501,1,153,211,208,13201
196240601,1,172,211,208,13201
196240701,1,173,211,209,13201
196250101,1,82,57,38,9120
196250201,1,76,57,38,9120
196250501,1,44,57,38,9120
196250601,1,121,56,38,9120
196250701,1,126,57,38,9120
196250801,1,89,57,38,9120
196270101,1,203,200,191,13110
196270201,1,187,200,191,13110
196270301,1,200,200,191,13110
196270501,1,190,201,191,13110
196270701,1,196,201,191,13110
196270801,1,197,201,192,13110
196290101,2,40,52,44,8314
196290201,2,54,52,44,8314
196290301,2,34,51,44,8314
196290401,2,50,51,44,8314
196290501,2,39,52,44,8314
196290601,2,43,51,44,8314
196290701,2,27,51,44,8314
196290801,2,46,51,44,8314
196290901,2,32,52,44,8314
196291001,2,33,52,44,8314
196380101,1,247,217,260,13125
196380301,1,136,217,260,13125
196380401,1,234,216,260,13125
196380501,1,159,217,260,13125
196380601,1,213,217,261,13125
196380701,1,140,217,261,13125
196390101,1,81,76,72,8112
196390201,1,61,75,72,8112
196390301,1,77,75,72,8112
196390401,1,80,75,72,8112
196390501,1,76,76,72,8112
196390601,1,70,76,72,8112
196390701,1,65,75,72,8112
196390801,1,56,76,72,8112
196410201,1,100,63,59,8301
196410301,1,60,63,59,8301
196410401,1,52,63,59,8301
196410501,1,56,63,59,8301
196410601,1,57,63,59,8301
196410801,1,54,63,59,8301
196480101,1,85,67,54,10109
196480301,1,82,67,54,10109
196480401,1,85,67,54,10109
196480501,1,59,67,54,10109
196480601,1,123,66,54,10109
196480701,1,123,67,54,10109
196480801,1,79,67,54,10109
196500101,2,23,44,24,1402
196500201,2,23,44,24,1402
196500301,2,21,44,24,1402
196500401,2,30,44,24,1402
196500501,2,20,44,24,1402
196500601,2,24,44,25,1402
196500801,2,23,44,24,1402
196500901,2,24,44,24,1402
196501001,2,39,44,24,1402
196501101,2,21,44,24,1402
196501201,2,18,44,24,1402
196501301,2,20,44,24,1402
196501401,2,19,44,24,1402
196510101,1,116,89,87,5109
196510201,1,156,89,87,5109
196510301,1,125,89,88,5109
196510401,1,174,89,87,5109
196510501,1,123,89,87,5109
196510601,1,105,89,87,5109
196510701,1,73,88,87,5109
196590101,1,44,59,58,10101
196590201,1,68,59,58,10101
196590301,1,60,59,58,10101
196590401,1,63,58,58,10101
196590501,1,60,59,58,10101
196590601,1,52,59,58,10101
196590701,1,64,59,58,10101
196590801,1,74,59,58,10101
196660101,2,39,54,57,16302
196660201,2,46,54,57,16302
196660301,2,72,54,57,16302
196660401,2,47,54,57,16302
196660601,2,53,54,57,16302
196660701,2,61,54,57,16302
196660801,2,39,54,57,16302
196660901,2,43,54,57,16302
196661001,2,38,55,56,16302
196670301,1,232,212,255,13125
196670401,1,208,212,256,13125
196670501,1,177,212,255,13125
196670601,1,142,213,255,13125
196670701,1,215,212,255,13125
196670801,1,209,212,256,13125
196720101,1,27,27,28,12101
196720201,1,52,28,28,12101
196720401,1,36,28,28,12101
196720501,1,24,28,28,12101
196720601,1,35,28,27,12101
196720801,1,51,27,28,12101
196721001,1,19,27,27,12101
196721101,1,25,27,27,12101
196730401,1,65,66,67,8101
196730601,1,128,66,68,8101
196730701,1,61,66,68,8101
196730801,1,92,66,68,8101
196750201,1,213,167,198,13101
196750301,1,174,167,198,13101
196750701,1,134,168,198,13101
196810101,1,104,72,83,8105
196810201,1,129,72,83,8105
196810301,1,75,72,83,8105
196810401,1,100,73,83,8105
196810501,1,71,73,83,8105
196810601,1,56,72,83,8105
196810701,1,76,72,83,8105
196810801,1,98,73,83,8105
196820101,1,60,40,45,10104
196820301,1,44,39,46,10104
196820401,1,39,40,46,10104
196820501,1,41,40,46,10104
196820601,1,34,40,46,10104
196820801,1,36,40,45,10104
196880101,1,80,58,57,3101
196880301,1,39,58,57,3101
196880901,1,63,58,57,3101
196881001,1,49,58,57,3101
196881101,1,76,58,57,3101
196900101,1,58,60,59,10101
196900201,1,52,59,59,10101
196900301,1,63,59,59,10101
196900401,1,58,60,59,10101
196900501,1,51,60,60,10101
196900701,1,55,60,60,10101
196900801,1,92,60,59,10101
196990101,2,48,81,71,7407
196990201,2,53,81,71,7407
196990401,2,82,81,71,7407
196990501,2,54,81,71,7407
196990701,2,63,81,70,7407
196990801,2,56,81,71,7407
196990901,2,55,81,71,7407
196991001,2,62,81,71,7407
197020101,1,13,13,13,4101
197020201,1,11,14,14,4101
197020301,1,17,13,14,4101
197020401,1,14,13,14,4101
197020601,1,11,14,14,4101
197020701,1,16,13,14,4101
197070101,1,67,92,100,4301
197070201,1,153,93,100,4301
197070301,1,57,92,100,4301
197070501,1,75,93,100,4301
197070601,1,109,92,100,4301
197070701,1,106,92,100,4301
197090101,1,106,93,91,4102
197090201,1,95,93,91,4102
197090301,1,84,93,91,4102
197090401,1,83,93,90,4102
197090601,1,128,93,90,4102
197160101,1,83,92,103,8111
197160601,1,97,92,103,8111
197160701,1,106,92,103,8111
197170201,1,83,72,70,6101
197170301,1,66,72,70,6101
197170401,1,52,71,70,6101
197170601,1,73,72,70,6101
197170701,1,75,71,70,6101
197170801,1,102,71,70,6101
197180101,1,42,38,36,3103
197180201,1,44,39,37,3103
197180301,1,81,38,36,3103
197180401,1,40,39,36,3103
197180501,1,50,39,36,3103
197180601,1,38,39,36,3103
197180901,1,23,38,37,3103
197181001,1,32,39,37,3103
197240101,2,53,72,75,10106
197240301,2,53,71,75,10106
197240501,2,52,71,75,10106
197240601,2,51,72,75,10106
197240701,2,46,72,75,10106
197240901,2,48,72,75,10106
197290101,1,71,89,90,7101
197290201,1,114,89,91,7101
197290401,1,147,89,90,7101
197290701,1,89,90,91,7101
197290801,1,83,90,90,7101
197290802,1,159,90,90,7101
197300201,1,72,77,75,8103
197300301,1,77,77,75,8103
197300401,1,78,78,75,8103
197300501,1,75,78,75,8103
197300801,1,67,78,75,8103
197320101,1,107,65,64,2201
197320201,1,49,66,64,2201
197320301,1,110,66,65,2201
197380101,1,20,18,18,11101
197380201,1,34,18,18,11101
197380301,1,43,19,18,11101
197380401,1,15,18,18,11101
197380501,1,29,19,18,11101
197380601,1,20,18,18,11101
197380701,1,53,18,18,11101
197380801,1,24,18,18,11101
197380901,1,22,19,18,11101
197381001,1,28,19,18,11101
197381101,1,22,18,18,11101
197381201,1,18,18,18,11101
197430101,1,19,26,23,11201
197430201,1,30,26,23,11201
197430301,1,31,25,23,11201
197430501,1,14,25,24,11201
197430701,1,31,25,23,11201
197430801,1,22,26,24,11201
197431001,1,19,26,23,11201
197431101,1,30,25,23,11201
197470101,1,54,63,51,7302
197470201,1,65,63,52,7302
197470301,1,77,63,52,7302
197470401,1,57,63,52,7302
197470501,1,79,63,51,7302
197470601,1,80,63,51,7302
197470701,1,70,63,52,7302
197470801,1,60,63,52,7302
197510101,1,82,63,69,9101
197510301,1,65,62,69,9101
197510401,1,71,62,69,9101
197510601,1,94,62,69,9101
197510801,1,72,63,68,9101
197600101,1,55,73,76,10301
197600201,1,84,73,76,10301
197600301,1,80,73,76,10301
197600501,1,85,73,76,10301
197600701,1,96,73,76,10301
197600801,1,54,72,75,10301
197630101,2,30,34,30,14204
197630201,2,52,34,30,14204
197630301,2,52,34,30,14204
197630401,2,22,34,30,14204
197630501,2,29,34,31,14204
197630601,2,25,34,31,14204
197630701,2,26,34,31,14204
197630801,2,31,34,30,14204
197630901,2,26,34,30,14204
197631001,2,27,34,30,14204
197650101,1,272,271,260,13119
197650301,1,452,271,260,13119
197650501,1,219,272,259,13119
197650701,1,259,271,259,13119
197650702,1,220,272,259,13119
197670101,1,38,43,44,14201
197670301,1,46,42,45,14201
197670401,1,63,43,45,14201
197670501,1,41,42,44,14201
197670601,1,66,43,45,14201
197670701,1,48,42,44,14201
197670801,1,45,43,44,14201
197680101,1,71,76,82,4301
197680201,1,71,76,82,4301
197680301,1,96,76,82,4301
197680401,1,85,76,82,4301
197680501,1,87,76,82,4301
197680601,1,82,76,82,4301
197680801,1,133,76,82,4301
197690101,1,166,234,235,13114
197690201,1,207,233,235,13114
197690601,1,220,234,236,13114
197690701,1,345,234,236,13114
197690801,1,188,233,235,13114
197780201,2,44,71,88,9109
197780301,2,39,71,88,9109
197780401,2,56,71,88,9109
197780501,2,52,71,88,9109
197780601,2,54,71,88,9109
197780701,2,33,71,88,9109
197780801,2,40,71,88,9109
197780901,2,70,71,88,9109
197810101,1,92,87,93,7109
197810401,1,101,86,94,7109
197810501,1,106,86,94,7109
197810601,1,68,87,94,7109
197810801,1,109,86,94,7109
197820101,1,111,92,89,4102
197820201,1,126,91,89,4102
197820301,1,102,92,89,4102
197820401,1,89,91,89,4102
197820501,1,77,92,89,4102
197820601,1,93,92,89,4102
197820701,1,82,92,89,4102
197820801,1,73,91,89,4102
197850501,1,335,386,330,13113
197850601,1,293,386,330,13113
197850701,1,267,386,330,13113
197870101,1,30,33,35,14201
197870201,1,44,32,34,14201
197870301,1,39,33,34,14201
197870401,1,41,33,34,14201
197870501,1,29,32,34,14201
197870601,1,33,33,34,14201
197870701,1,43,32,34,14201
197870801,1,39,33,34,14201
197880401,1,88,77,101,9111
197880501,1,61,76,100,9111
197880601,1,83,76,100,9111
197880701,1,90,77,100,9111
197880801,1,99,77,100,9111
197950101,1,87,79,75,8108
197950301,1,82,78,75,8108
197950401,1,108,78,75,8108
197950501,1,59,78,75,8108
197950601,1,72,79,75,8108
197950701,1,94,78,76,8108
197950801,1,136,79,75,8108
197960101,1,153,194,192,13201
197960301,1,222,194,191,13201
197960401,1,131,194,192,13201
197960501,1,150,194,192,13201
197960601,1,147,193,191,13201
197960801,1,151,193,192,13201
198000201,1,59,66,63,7102
198000501,1,57,66,63,7102
198000601,1,50,66,63,7102
198000701,1,83,66,64,7102
198000801,1,66,66,63,7102
198020101,1,238,195,235,13604
198020201,1,222,195,235,13604
198020601,1,158,195,235,13604
198020801,1,218,195,234,13604
198060101,1,29,25,25,11101
198060301,1,29,25,25,11101
198060401,1,28,25,25,11101
198060501,1,28,25,25,11101
198060701,1,29,26,25,11101
198060801,1,41,26,25,11101
198061001,1,27,25,25,11101
198061101,1,43,26,25,11101
198061201,1,19,25,25,11101
198100101,2,80,89,77,6109
198100201,2,86,89,78,6109
198100301,2,72,89,77,6109
198100401,2,63,89,77,6109
198100501,2,83,89,77,6109
198100601,2,71,89,78,6109
198100701,2,74,89,77,6109
198100801,2,86,89,77,6109
198110301,1,32,38,38,3101
198110401,1,50,39,38,3101
198110501,1,58,38,38,3101
198110601,1,31,38,38,3101
198110701,1,48,38,38,3101
198110801,1,33,38,38,3101
198110802,1,43,38,38,3101
198111001,1,29,38,38,3101
198111101,1,29,39,38,3101
198220101,2,58,63,63,6115
198220201,2,47,63,63,6115
198220301,2,43,63,63,6115
198220401,2,41,63,63,6115
198220501,2,46,63,63,6115
198220601,2,48,64,63,6115
198220701,2,56,63,63,6115
198220801,2,47,63,63,6115
198240101,1,57,70,68,8103
198240301,1,72,70,67,8103
198240501,1,59,70,68,8103
198240601,1,71,70,68,8103
198240801,1,82,70,68,8103
198330801,1,531,315,317,13114
198350201,1,56,64,65,2101
198350301,1,76,64,65,2101
198350501,1,71,64,65,2101
198350601,1,62,64,65,2101
198350701,1,53,65,65,2101
198350801,1,56,64,65,2101
198370101,1,108,155,161,5603
198370201,1,93,154,161,5603
198370301,1,184,154,160,5603
198370401,1,162,154,160,5603
198370601,1,94,154,161,5603
198370701,1,148,154,160,5603
198370801,1,125,154,161,5603
198430101,1,210,143,122,13111
198430201,1,109,143,122,13111
198430401,1,138,143,121,13111
198430501,1,195,144,121,13111
198430601,1,150,143,121,13111
198430701,1,132,143,121,13111
198430801,1,79,144,121,13111
198430802,1,117,144,121,13111
198440101,2,47,68,89,9111
198440201,2,39,68,89,9111
198440301,2,43,68,90,9111
198440401,2,43,68,90,9111
198440501,2,39,68,90,9111
198440601,2,51,68,89,9111
198440701,2,44,68,89,9111
198440801,2,42,68,89,9111
198440901,2,28,68,89,9111
198441001,2,44,68,90,9111
198480101,1,130,170,174,13122
198480201,1,160,170,175,13122
198480301,1,107,170,175,13122
198480601,1,191,170,175,13122
198480701,1,160,170,175,13122
198480801,1,223,170,175,13122
198490101,1,104,50,55,9101
198490301,1,65,50,55,9101
198490501,1,63,50,55,9101
198490601,1,50,50,55,9101
198500301,1,252,257,257,13126
198500401,1,247,256,258,13126
198500501,1,185,256,257,13126
198500801,1,266,256,258,13126
198510101,1,166,209,242,13124
198510201,1,216,209,242,13124
198510301,1,217,209,242,13124
198510501,1,369,208,243,13124
198510601,1,161,209,242,13124
198510801,1,166,209,242,13124
198540101,1,21,23,23,12101
198540201,1,22,22,22,12101
198540301,1,28,22,22,12101
198540401,1,19,22,23,12101
198540601,1,22,22,23,12101
198540801,1,24,22,22,12101
198540901,1,33,22,23,12101
198541001,1,37,22,22,12101
198541101,1,21,22,22,12101
198541201,1,29,22,23,12101
198580101,1,41,29,29,12101
198580501,1,23,28,28,12101
198580601,1,32,29,29,12101
198580701,1,24,29,29,12101
198580901,1,22,28,29,12101
198581001,1,18,29,29,12101
198581101,1,32,29,28,12101
198590201,1,159,204,206,13126
198590301,1,196,204,206,13126
198590401,1,340,204,205,13126
198590501,1,146,205,205,13126
198590601,1,152,204,205,13126
198590701,1,172,204,205,13126
198630101,1,57,67,68,2101
198630201,1,63,66,67,2101
198630401,1,58,66,68,2101
198630501,1,78,67,67,2101
198630601,1,66,67,67,2101
198630701,1,43,67,67,2101
198630801,1,54,66,67,2101
198730101,1,62,73,74,7101
198730201,1,81,74,75,7101
198730301,1,52,74,75,7101
198730401,1,69,74,74,7101
198730501,1,87,73,74,7101
198730601,1,84,74,75,7101
198730701,1,97,73,75,7101
198830101,1,75,96,95,6101
198830701,1,134,96,94,6101
198910101,2,95,110,90,7405
198910301,2,82,111,90,7405
198910501,2,85,110,90,7405
198910701,2,65,110,90,7405
198910901,2,58,111,90,7405
198911001,2,118,110,90,7405
198980101,1,96,60,66,9101
198980201,1,70,60,66,9101
198980301,1,72,60,66,9101
198980401,1,72,60,66,9101
198980501,1,65,59,66,9101
198980601,1,58,60,66,9101
198980701,1,78,60,66,9101
198980801,1,106,60,66,9101
199040101,1,292,379,361,13110
199040201,1,412,378,361,13110
199040401,1,385,379,361,13110
199040501,1,354,379,361,13110
199040601,1,331,379,361,13110
199040701,1,649,379,361,13110
199050101,1,74,75,61,10109
199050201,1,68,76,60,10109
199050301,1,95,75,61,10109
199050401,1,113,75,61,10109
199050501,1,69,76,60,10109
199050601,1,70,75,61,10109
199050701,1,97,75,61,10109
199050801,1,82,75,61,10109
199110301,1,28,26,25,15101
199110401,1,25,26,26,15101
199110601,1,31,26,26,15101
199110701,1,26,26,26,15101
199110801,1,17,26,26,15101
199110901,1,33,25,26,15101
199111001,1,17,26,25,15101
199111101,1,20,26,26,15101
199140101,1,23,24,24,3101
199140201,1,21,24,24,3101
199140301,1,22,24,24,3101
199140501,1,19,24,23,3101
199140601,1,29,24,24,3101
199140901,1,22,23,24,3101
199141001,1,24,24,23,3101
199141101,1,35,24,24,3101
199141201,1,20,24,24,3101
199170201,1,52,62,74,8303
199170301,1,54,62,73,8303
199170401,1,51,62,74,8303
199170501,1,52,62,74,8303
199170701,1,79,63,74,8303
199170801,1,68,62,74,8303
199200201,1,126,84,85,5804
199200301,1,109,85,86,5804
199200401,1,62,85,85,5804
199200501,1,90,85,85,5804
199200601,1,89,85,85,5804
199200701,1,67,85,85,5804
199200801,1,78,84,86,5804
199260101,1,56,80,78,8205
199260201,1,63,81,78,8205
199260301,1,73,81,78,8205
199260401,1,82,80,78,8205
199260601,1,68,80,78,8205
199260801,1,61,80,78,8205
199270101,1,291,223,210,13104
199270301,1,183,223,210,13104
199270401,1,195,223,209,13104
199270701,1,220,223,209,13104
199270801,1,211,223,210,13104
199310101,1,120,93,93,2101
199310401,1,92,93,93,2101
199310801,1,89,93,94,2101
199320201,1,62,65,63,16101
199320301,1,63,65,64,16101
199320401,1,81,65,63,16101
199320601,1,75,65,64,16101
199320701,1,112,65,63,16101
199320801,1,70,65,64,16101
199340101,1,56,76,74,8107
199340201,1,73,76,74,8107
199340301,1,77,76,74,8107
199340401,1,61,76,74,8107
199340501,1,92,76,74,8107
199340601,1,128,76,74,8107
199340801,1,72,76,74,8107
199340802,1,76,76,74,8107
199380101,2,47,53,53,6307
199380501,2,37,53,53,6307
199380701,2,52,53,53,6307
199380801,2,39,53,52,6307
199380901,2,40,53,53,6307
199381001,2,59,53,53,6307
199390101,1,108,64,52,10109
199390201,1,59,64,51,10109
199390301,1,58,64,52,10109
199390401,1,76,64,52,10109
199390501,1,66,64,52,10109
199390601,1,62,64,52,10109
199390701,1,102,64,52,10109
199390801,1,78,64,52,10109
199400101,1,307,164,169,13122
199400301,1,182,164,168,13122
199400501,1,213,164,168,13122
199400601,1,146,164,168,13122
199400701,1,146,164,168,13122
199400801,1,129,164,168,13122
199420101,1,160,147,126,13123
199420201,1,118,147,126,13123
199420301,1,260,146,126,13123
199420401,1,118,147,126,13123
199420501,1,227,147,125,13123
199420601,1,113,146,126,13123
199420701,1,138,146,126,13123
199440101,1,462,410,391,13119
199440401,1,373,410,391,13119
199440801,1,402,409,391,13119
199480101,2,69,83,69,10302
199480201,2,50,83,70,10302
199480301,2,116,83,69,10302
199480501,2,64,82,69,10302
199480601,2,97,83,69,10302
199480701,2,58,83,69,10302
199480901,2,36,83,69,10302
199481001,2,60,83,69,10302
199500101,1,47,53,54,8101
199500201,1,50,52,54,8101
199500401,1,95,52,54,8101
199500501,1,54,52,53,8101
199500601,1,62,53,53,8101
199500801,1,56,52,53,8101
199620201,1,88,88,87,6101
199620401,1,95,89,87,6101
199620501,1,76,89,86,6101
199620601,1,121,88,87,6101
199620801,1,88,88,87,6101
199650101,1,80,117,123,7401
199650401,1,213,117,123,7401
199650501,1,113,117,122,7401
199650601,1,206,117,122,7401
199650701,1,82,116,123,7401
199650801,1,127,116,123,7401
199660201,1,126,162,130,13303
199660401,1,137,162,130,13303
199660501,1,243,163,130,13303
199660601,1,108,163,131,13303
199660701,1,126,162,130,13303
199660801,1,135,162,131,13303
199700101,1,27,27,26,15101
199700201,1,21,26,26,15101
199700301,1,19,26,27,15101
199700401,1,27,27,26,15101
199700501,1,23,26,26,15101
199700601,1,28,26,26,15101
199700701,1,17,27,27,15101
199700801,1,25,27,26,15101
199700901,1,37,26,27,15101
199701001,1,21,26,27,15101
199701101,1,39,26,27,15101
199701201,1,29,27,26,15101
199730101,2,89,111,97,6109
199730401,2,90,112,97,6109
199730501,2,109,112,97,6109
199730601,2,81,111,97,6109
199730701,2,82,111,97,6109
199731001,2,89,112,97,6109
199750101,1,183,200,197,13201
199750201,1,176,200,197,13201
199750301,1,191,200,197,13201
199750401,1,183,200,197,13201
199750501,1,216,199,197,13201
199750601,1,177,199,197,13201
199750701,1,187,199,198,13201
199750801,1,145,200,197,13201
199760101,2,40,32,52,5404
199760201,2,31,32,52,5404
199760301,2,26,32,52,5404
199760401,2,33,32,52,5404
199760501,2,21,32,52,5404
199760601,2,26,32,52,5404
199760701,2,21,32,52,5404
199760801,2,27,32,52,5404
199760901,2,21,32,53,5404
199761001,2,27,32,52,5404
199770201,1,39,27,28,12101
199770301,1,22,28,28,12101
199770701,1,21,28,28,12101
199770801,1,34,28,27,12101
199770901,1,22,28,28,12101
199771001,1,22,27,28,12101
199771101,1,32,27,28,12101
199790101,2,71,170,166,5601
199840101,1,142,220,203,13105
199840201,1,192,220,202,13105
199840601,1,215,220,203,13105
199840801,1,173,220,203,13105
199850101,1,43,53,61,16105
